stem_id,plot_id,species_id,x,y
H1847_834,H1847,ABA,19.75,30.25
H1847_835,H1847,ABA,17.25,31
H1847_836,H1847,ABA,16.5,30.75
H1847_837,H1847,ABA,15.75,31.75
H1847_838,H1847,ABA,15.5,30.25
H1847_839,H1847,ABA,18,37.5
H1847_84,H1847,BPA,25,3.5
H1847_840,H1847,ABA,10,33.5
H1847_841,H1847,ABA,10,33.75
H1847_842,H1847,ABA,14.5,33
H1847_843,H1847,ABA,28.5,33
H1847_844,H1847,ABA,27.5,31
H1847_845,H1847,ABA,27.25,32
H1847_846,H1847,ABA,29,33.25
H1847_847,H1847,ABA,29,33.5
H1847_848,H1847,ABA,26,31
H1847_849,H1847,ABA,24,33
H1847_85,H1847,PGL,26,0
H1847_850,H1847,ABA,20.5,34.5
H1847_851,H1847,ABA,26,39.75
H1847_852,H1847,ABA,24.5,35
H1847_853,H1847,ABA,28.5,38.5
H1847_854,H1847,PTR,28,32.5
H1847_855,H1847,ABA,20,31.5
H1847_856,H1847,TOC,22,30
H1847_857,H1847,TOC,25.5,30
H1847_858,H1847,PTR,27,30
H1847_859,H1847,PTR,25.75,30.75
H1847_86,H1847,ABA,26.75,0.75
H1847_860,H1847,ABA,24.5,30.25
H1847_861,H1847,PGL,23.75,30
H1847_862,H1847,PGL,22.75,30.75
H1847_863,H1847,ABA,21,32
H1847_864,H1847,PTR,20.75,32.75
H1847_865,H1847,ABA,21.75,35.75
H1847_866,H1847,PTR,22,35.5
H1847_867,H1847,PTR,20.75,36.25
H1847_868,H1847,BPA,20.75,37.25
H1847_869,H1847,PTR,20.75,38.25
H1847_87,H1847,BPA,26.5,1.75
H1847_870,H1847,ABA,22.25,37
H1847_871,H1847,ABA,22.5,36.5
H1847_872,H1847,PTR,23.5,39
H1847_873,H1847,ABA,25,36.5
H1847_874,H1847,PTR,25,39.25
H1847_875,H1847,BPA,25.25,38.75
H1847_876,H1847,PTR,26,35.5
H1847_877,H1847,ABA,25.75,35
H1847_878,H1847,ABA,29.5,39
H1847_879,H1847,PTR,27,33
H1847_88,H1847,ABA,29.5,1.5
H1847_880,H1847,ABA,27.75,32
H1847_881,H1847,PTR,24,34
H1847_882,H1847,PTR,25.5,37.25
H1847_883,H1847,PTR,27,32.25
H1847_884,H1847,PTR,28,37.5
H1847_885,H1847,ABA,37,30
H1847_886,H1847,TOC,39.75,30.25
H1847_887,H1847,ABA,39.75,36.25
H1847_888,H1847,TOC,38,39
H1847_889,H1847,PTR,36.75,39
H1847_89,H1847,TOC,29.75,2.25
H1847_890,H1847,ABA,36.5,37
H1847_891,H1847,TOC,33.75,37.75
H1847_892,H1847,PGL,32,38
H1847_893,H1847,PTR,31,32
H1847_894,H1847,PTR,30.25,33.5
H1847_895,H1847,ABA,30.75,32.75
H1847_896,H1847,ABA,31,32.25
H1847_897,H1847,ABA,32,34.5
H1847_898,H1847,ABA,31.75,35.5
H1847_899,H1847,ABA,30.5,34.25
H1847_9,H1847,PGL,4,8
H1847_90,H1847,TOC,29.25,2.5
H1847_900,H1847,ABA,30.25,33
H1847_901,H1847,PGL,33.25,33.75
H1847_902,H1847,PTR,33.75,34.5
H1847_903,H1847,PTR,35,34.25
H1847_904,H1847,ABA,38,31.25
H1847_905,H1847,ABA,38.5,30
H1847_906,H1847,ABA,30.75,35
H1847_907,H1847,ABA,31.75,35
H1847_908,H1847,PTR,30,32
H1847_909,H1847,PTR,30.75,35
H1847_91,H1847,PGL,25.75,3.25
H1847_910,H1847,PTR,31.75,31
H1847_911,H1847,PTR,34,37
H1847_912,H1847,ABA,39.5,30.75
H1847_913,H1847,PTR,35.25,38.75
H1847_914,H1847,PTR,39.25,34
H1847_915,H1847,ABA,45.5,31
H1847_916,H1847,ABA,40.75,33
H1847_917,H1847,PGL,41,33.25
H1847_918,H1847,PTR,42.25,32
H1847_919,H1847,ABA,42,31
H1847_92,H1847,PGL,27.25,4.75
H1847_920,H1847,ABA,43,30.25
H1847_921,H1847,TOC,45,33.5
H1847_922,H1847,PTR,46.5,33.75
H1847_923,H1847,ABA,49.25,31.5
H1847_924,H1847,ABA,49,30.75
H1847_925,H1847,ABA,48.25,35.75
H1847_926,H1847,ABA,49,37.75
H1847_927,H1847,TOC,45,36.25
H1847_928,H1847,ABA,45.25,36
H1847_929,H1847,ABA,46.5,36.25
H1847_93,H1847,PTR,26.5,6.75
H1847_930,H1847,PTR,44.75,38.75
H1847_931,H1847,TOC,42.75,36
H1847_932,H1847,PTR,40.75,38
H1847_933,H1847,ABA,58.25,30
H1847_934,H1847,BPA,52.75,30
H1847_935,H1847,TOC,50,31.75
H1847_936,H1847,ABA,50,39
H1847_937,H1847,ABA,51.5,32
H1847_938,H1847,PGL,50.75,35.75
H1847_939,H1847,ABA,51,37.5
H1847_94,H1847,TOC,27.25,7.25
H1847_940,H1847,ABA,53.25,37.5
H1847_941,H1847,BPA,55,36
H1847_942,H1847,BPA,59,39.5
H1847_943,H1847,PGL,59.75,37.5
H1847_944,H1847,TOC,56.75,33
H1847_945,H1847,PGL,56,32.75
H1847_946,H1847,TOC,57,35
H1847_947,H1847,PGL,55.75,34
H1847_948,H1847,ABA,59,35
H1847_949,H1847,ABA,59,31.5
H1847_95,H1847,ABA,33,9.25
H1847_950,H1847,PGL,58.5,31
H1847_951,H1847,TOC,56.75,31
H1847_952,H1847,ABA,55.75,31
H1847_953,H1847,ABA,54.25,31
H1847_954,H1847,ABA,57.25,39.5
H1847_955,H1847,ABA,61,33.5
H1847_956,H1847,ABA,61.25,33.5
H1847_957,H1847,ABA,62,34.25
H1847_958,H1847,PTR,63,32.25
H1847_959,H1847,ABA,65,32.25
H1847_96,H1847,ABA,36.5,0
H1847_960,H1847,PTR,65,33
H1847_961,H1847,PGL,64.25,32.75
H1847_962,H1847,ABA,64.25,33
H1847_963,H1847,ABA,64.5,33
H1847_964,H1847,PGL,60.5,37.25
H1847_965,H1847,ABA,63.75,39.25
H1847_966,H1847,ABA,63.25,38.75
H1847_967,H1847,ABA,64,38
H1847_968,H1847,ABA,67,35
H1847_969,H1847,PTR,67,32.25
H1847_97,H1847,ABA,37,9
H1847_970,H1847,PTR,67.25,37
H1847_971,H1847,ASP,76.5,39.25
H1847_972,H1847,ASP,77,38
H1847_973,H1847,ABA,76,31.5
H1847_974,H1847,ABA,70,38.75
H1847_975,H1847,ABA,70.25,31.25
H1847_976,H1847,BPA,73.75,31.75
H1847_977,H1847,ABA,72.75,31.25
H1847_978,H1847,PTR,71.75,38.5
H1847_979,H1847,ABA,70.75,38.25
H1847_98,H1847,PGL,30.25,3
H1847_980,H1847,ABA,78.25,38
H1847_981,H1847,BPA,78,36
H1847_982,H1847,ABA,78.25,33.75
H1847_983,H1847,ABA,78.25,36.25
H1847_984,H1847,ABA,76.75,31.75
H1847_985,H1847,ABA,77,30.5
H1847_986,H1847,ABA,70.25,33
H1847_987,H1847,PTR,76,31.5
H1847_988,H1847,ABA,80.75,37.25
H1847_989,H1847,ABA,80.75,39.75
H1847_99,H1847,BPA,31.5,2
H1847_990,H1847,ABA,84.25,37
H1847_991,H1847,ABA,82.25,36.25
H1847_992,H1847,ABA,84.25,34.75
H1847_993,H1847,ABA,85.25,36
H1847_994,H1847,ABA,88.75,30.25
H1847_995,H1847,ABA,81,36.25
H1847_996,H1847,ABA,81.25,31.5
H1847_997,H1847,ABA,81,35.5
H1847_998,H1847,ABA,87.5,39
H1847_999,H1847,BPA,87.75,32.25
H1870_1,H1870,ABA,3.5,9.25
H1870_10,H1870,PGL,4.75,1.5
H1870_100,H1870,ABA,41.5,6
H1870_1000,H1870,PTR,9.75,50.5
H1870_1001,H1870,PGL,1,51.25
H1870_1002,H1870,PGL,2.75,51.25
H1870_1003,H1870,PTR,4.5,51.25
H1870_1004,H1870,PGL,5.5,51.25
H1870_1005,H1870,PTR,5.75,50.75
H1870_1006,H1870,PGL,3.5,53
H1870_1007,H1870,BPA,3.25,58.5
H1870_1008,H1870,PTR,1.75,59.5
H1870_1009,H1870,PGL,6,58.75
H1870_101,H1870,BPA,42.25,8.75
H1870_1010,H1870,ABA,8.5,53
H1870_1011,H1870,PGL,9,52.25
H1870_1012,H1870,PTR,6.75,52
H1870_1013,H1870,BPA,7.75,51.5
H1870_1014,H1870,PTR,7,59.75
H1870_1015,H1870,ABA,1,50.75
H1870_1016,H1870,ABA,8.75,57.25
H1870_1017,H1870,PGL,0.25,50
H1870_1018,H1870,ABA,1,57
H1870_1019,H1870,ABA,2.5,53
H1870_102,H1870,ABA,43,7
H1870_1020,H1870,ABA,2.5,59.5
H1870_1021,H1870,PTR,18.25,50
H1870_1022,H1870,PTR,17,51.25
H1870_1023,H1870,PTR,15.75,50.5
H1870_1024,H1870,PTR,15.25,50.75
H1870_1025,H1870,PTR,13.75,50.5
H1870_1026,H1870,PTR,12.5,50.75
H1870_1027,H1870,PTR,12,51
H1870_1028,H1870,PGL,12.5,51.75
H1870_1029,H1870,BPA,17,52.75
H1870_103,H1870,ABA,46.75,2
H1870_1030,H1870,BPA,17,52.25
H1870_1031,H1870,BPA,17.25,52.25
H1870_1032,H1870,BPA,17.5,52.75
H1870_1033,H1870,PGL,18.75,53.5
H1870_1034,H1870,PMA,18,54
H1870_1035,H1870,PTR,18,57
H1870_1036,H1870,PTR,19.75,59
H1870_1037,H1870,PMA,17,57.75
H1870_1038,H1870,PMA,16.75,57
H1870_1039,H1870,PTR,17.5,59.75
H1870_104,H1870,ABA,49,4.25
H1870_1040,H1870,PTR,16.75,59.25
H1870_1041,H1870,PGL,15,59.5
H1870_1042,H1870,PTR,14.5,57
H1870_1043,H1870,PTR,15.25,55.5
H1870_1044,H1870,PTR,15.75,53.75
H1870_1045,H1870,PTR,15,55
H1870_1046,H1870,PTR,15,54.75
H1870_1047,H1870,PTR,14.75,54.25
H1870_1048,H1870,PGL,13,55.5
H1870_1049,H1870,PGL,11.75,55.75
H1870_105,H1870,ABA,49.75,2.75
H1870_1050,H1870,ABA,16.5,53
H1870_1051,H1870,ABA,14.25,50.75
H1870_1052,H1870,PTR,17,58
H1870_1053,H1870,BPA,17.25,53
H1870_1054,H1870,PTR,18.25,56
H1870_1055,H1870,PTR,19.25,53.5
H1870_1056,H1870,PTR,23.5,50
H1870_1057,H1870,PTR,24.25,50.5
H1870_1058,H1870,PGL,22.5,51.75
H1870_1059,H1870,ABA,22,52.25
H1870_106,H1870,ABA,56.5,3.5
H1870_1060,H1870,PGL,22,53
H1870_1061,H1870,ABA,22.25,54.5
H1870_1062,H1870,PTR,27.5,50.75
H1870_1063,H1870,PTR,27,52.5
H1870_1064,H1870,PTR,27,53
H1870_1065,H1870,ABA,25.75,52
H1870_1066,H1870,PTR,28.25,55.75
H1870_1067,H1870,BPA,28.25,57.75
H1870_1068,H1870,BPA,27.75,57.7
H1870_1069,H1870,PMA,26,57.5
H1870_107,H1870,PBA,50.5,1.25
H1870_1070,H1870,PMA,25.5,58
H1870_1071,H1870,BPA,24.75,59.25
H1870_1072,H1870,PTR,24.75,54
H1870_1073,H1870,PTR,24.5,54.75
H1870_1074,H1870,PTR,20,57.25
H1870_1075,H1870,PTR,20.5,57.75
H1870_1076,H1870,PTR,20.75,59.75
H1870_1077,H1870,ABA,21.5,59.5
H1870_1078,H1870,ABA,24,55
H1870_1079,H1870,ABA,26,53.5
H1870_108,H1870,PTR,52.5,0.5
H1870_1080,H1870,PTR,38.25,58
H1870_1081,H1870,PTR,37.5,57.5
H1870_1082,H1870,PTR,33,57.75
H1870_1083,H1870,PTR,32.5,54.75
H1870_1084,H1870,PTR,34,55
H1870_1085,H1870,ABA,34.25,52.5
H1870_1086,H1870,BPA,31,51.25
H1870_1087,H1870,PTR,31.5,50
H1870_1088,H1870,PTR,36.25,50.25
H1870_1089,H1870,PTR,37.5,51.5
H1870_109,H1870,PTR,52.25,2
H1870_1090,H1870,PTR,38.5,53.75
H1870_1091,H1870,PTR,37.5,55.5
H1870_1092,H1870,ABA,37.5,50.5
H1870_1093,H1870,PTR,32,56.75
H1870_1094,H1870,ABA,37.25,58.25
H1870_1095,H1870,PTR,39,55.25
H1870_1096,H1870,BPA,41,50.25
H1870_1097,H1870,BPA,41,50.5
H1870_1098,H1870,BPA,41.25,52.25
H1870_1099,H1870,BPA,44,52
H1870_11,H1870,PGL,6.25,2
H1870_110,H1870,PTR,53.75,1.5
H1870_1100,H1870,BPA,44.75,54.5
H1870_1101,H1870,BPA,44.5,54.75
H1870_1102,H1870,PTR,48.5,53
H1870_1103,H1870,PTR,49,53.25
H1870_1104,H1870,BPA,48.5,56.5
H1870_1105,H1870,BPA,48.5,57
H1870_1106,H1870,BPA,48,56.5
H1870_1107,H1870,BPA,48.75,57.75
H1870_1108,H1870,BPA,48.75,58
H1870_1109,H1870,BPA,46.5,59.5
H1870_111,H1870,PTR,53.5,3
H1870_1110,H1870,BPA,42.25,58
H1870_1111,H1870,BPA,40.5,58
H1870_1112,H1870,PGL,40.25,55.75
H1870_1113,H1870,ABA,49,50
H1870_1114,H1870,ABA,40.5,50.75
H1870_1115,H1870,ABA,44.5,52
H1870_1116,H1870,ABA,48.25,52.75
H1870_1117,H1870,PGL,52.25,54
H1870_1118,H1870,PTR,53.75,50.75
H1870_1119,H1870,BPA,55.5,50.75
H1870_112,H1870,PTR,52,3.25
H1870_1120,H1870,BPA,55.5,51
H1870_1121,H1870,BPA,58.75,50.25
H1870_1122,H1870,BPA,59.5,50
H1870_1123,H1870,PMA,59.25,54.75
H1870_1124,H1870,PBA,57.25,53.75
H1870_1125,H1870,BPA,55.75,55
H1870_1126,H1870,BPA,56,55.5
H1870_1127,H1870,PGL,53,57.75
H1870_1128,H1870,PGL,52.5,58
H1870_1129,H1870,BPA,59,59
H1870_113,H1870,PTR,51.75,3.25
H1870_1130,H1870,BPA,58.75,59.25
H1870_1131,H1870,PGL,59.25,59.5
H1870_1132,H1870,PMA,59.75,58
H1870_1133,H1870,ABA,50.25,57
H1870_1134,H1870,ABA,57.5,58.25
H1870_1135,H1870,PMA,58,58
H1870_1136,H1870,ABA,58.25,55
H1870_1137,H1870,PGL,59.25,53.25
H1870_1138,H1870,ABA,62.5,59.75
H1870_1139,H1870,PMA,64.75,58.75
H1870_114,H1870,PTR,51.75,5.5
H1870_1140,H1870,BPA,65.25,56.25
H1870_1141,H1870,BPA,65,55.75
H1870_1142,H1870,BPA,65.25,55.5
H1870_1143,H1870,PGL,65.25,55.25
H1870_1144,H1870,PGL,63.25,56
H1870_1145,H1870,PMA,61.25,54.5
H1870_1146,H1870,BPA,60.75,51.25
H1870_1147,H1870,PGL,64.25,52.75
H1870_1148,H1870,ABA,60,50.5
H1870_1149,H1870,ABA,60.75,58.5
H1870_115,H1870,BPA,50.75,7
H1870_1150,H1870,ABA,61.25,52.25
H1870_1151,H1870,ABA,61.25,59.25
H1870_1152,H1870,ABA,61.75,51.5
H1870_1153,H1870,ABA,61.75,52.25
H1870_1154,H1870,ABA,62,55.25
H1870_1155,H1870,ABA,63.5,55.25
H1870_1156,H1870,ABA,65.25,58.5
H1870_1157,H1870,BPA,70.75,50.75
H1870_1158,H1870,BPA,70.5,51
H1870_1159,H1870,BPA,74.25,50.75
H1870_116,H1870,PTR,52,9.25
H1870_1160,H1870,BPA,74.5,50.5
H1870_1161,H1870,BPA,74.75,50.75
H1870_1162,H1870,BPA,77,52.75
H1870_1163,H1870,BPA,77.5,53
H1870_1164,H1870,PTR,78.75,55.75
H1870_1165,H1870,PTR,79.5,58.5
H1870_1166,H1870,PMA,76,57
H1870_1167,H1870,PGL,72.75,57.75
H1870_1168,H1870,PGL,73.75,58.5
H1870_1169,H1870,PGL,74,50
H1870_117,H1870,PTR,53,9.25
H1870_1170,H1870,ABA,78.75,52.5
H1870_1171,H1870,ASP,89.5,59.75
H1870_1172,H1870,PMA,87.75,59.75
H1870_1173,H1870,PGL,85,58.75
H1870_1174,H1870,PTR,84.5,59.25
H1870_1175,H1870,PMA,83.5,59.75
H1870_1176,H1870,PTR,82.5,58.75
H1870_1177,H1870,PTR,81,59.5
H1870_1178,H1870,PTR,80.5,59.75
H1870_1179,H1870,PTR,80.5,59.25
H1870_118,H1870,PTR,53,8.5
H1870_1180,H1870,PGL,81.5,58.25
H1870_1181,H1870,PTR,81,57.75
H1870_1182,H1870,PTR,82.75,57.5
H1870_1183,H1870,PGL,83,57.5
H1870_1184,H1870,PTR,84.5,55.5
H1870_1185,H1870,PTR,81.25,55.5
H1870_1186,H1870,PTR,81.75,53.75
H1870_1187,H1870,PTR,83.75,52.5
H1870_1188,H1870,ABA,85,53.5
H1870_1189,H1870,ABA,85.25,53.75
H1870_119,H1870,PGL,53.5,7.75
H1870_1190,H1870,PTR,84.75,51.5
H1870_1191,H1870,BPA,86.5,50.5
H1870_1192,H1870,PTR,87,51
H1870_1193,H1870,PTR,88.5,52.25
H1870_1194,H1870,PGL,89.5,53
H1870_1195,H1870,ABA,88.75,53.25
H1870_1196,H1870,ABA,88.25,54.5
H1870_1197,H1870,ABA,89.25,54.75
H1870_1198,H1870,BPA,89.75,57.75
H1870_1199,H1870,PTR,82.75,58.5
H1870_12,H1870,BPA,5.75,3.25
H1870_120,H1870,PTR,55,9
H1870_1200,H1870,PTR,83,54
H1870_1201,H1870,PTR,83,59
H1870_1202,H1870,PGL,94.75,52
H1870_1203,H1870,PGL,92.75,51.5
H1870_1204,H1870,ABA,92,51.75
H1870_1205,H1870,BPA,92,53.25
H1870_1206,H1870,PTR,90.75,54.75
H1870_1207,H1870,PTR,93,59
H1870_1208,H1870,BPA,94,57.75
H1870_1209,H1870,BPA,94.25,57.5
H1870_121,H1870,PTR,53,6
H1870_1210,H1870,PGL,99.5,53.5
H1870_1211,H1870,ABA,98,55
H1870_1212,H1870,ABA,99,56.5
H1870_1213,H1870,ABA,90,52
H1870_1214,H1870,PTR,91,51.25
H1870_1215,H1870,BPA,91.75,53
H1870_1216,H1870,ABA,92,58.5
H1870_1217,H1870,PBA,93.25,52
H1870_1218,H1870,PTR,94,57
H1870_1219,H1870,BPA,94,57.25
H1870_122,H1870,PTR,54.5,6
H1870_1220,H1870,PTR,2.75,69.25
H1870_1221,H1870,PGL,5.5,68
H1870_1222,H1870,PGL,8.25,68.5
H1870_1223,H1870,PMA,8,66.5
H1870_1224,H1870,PTR,7.25,64.75
H1870_1225,H1870,PTR,7.25,62.5
H1870_1226,H1870,PTR,6,64.5
H1870_1227,H1870,PTR,6,63.5
H1870_1228,H1870,PTR,5.75,63.75
H1870_1229,H1870,PGL,3.5,63.75
H1870_123,H1870,BPA,55.5,6
H1870_1230,H1870,PMA,2.5,67
H1870_1231,H1870,PTR,0.5,65.5
H1870_1232,H1870,PTR,0.5,64.75
H1870_1233,H1870,PGL,1.75,63
H1870_1234,H1870,PTR,2.5,63
H1870_1235,H1870,PMA,2.75,61.25
H1870_1236,H1870,ABA,1.5,68
H1870_1237,H1870,PTR,100,59
H1870_1238,H1870,ABA,0.5,67.25
H1870_1239,H1870,ABA,7.25,60
H1870_124,H1870,BPA,55.75,6.25
H1870_1240,H1870,ABA,2.75,60.75
H1870_1241,H1870,ABA,3.25,63
H1870_1242,H1870,PTR,6,63
H1870_1243,H1870,BPA,7.5,66
H1870_1244,H1870,ABA,8.5,65.25
H1870_1245,H1870,PTR,12,60.75
H1870_1246,H1870,PMA,14.75,61.25
H1870_1247,H1870,PGL,15.25,61.5
H1870_1248,H1870,PGL,17,61.25
H1870_1249,H1870,BPA,17.5,62
H1870_125,H1870,BPA,55.75,5
H1870_1250,H1870,BPA,17.75,61.75
H1870_1251,H1870,PGL,18.25,62.25
H1870_1252,H1870,PTR,16.25,66
H1870_1253,H1870,PTR,16.5,66
H1870_1254,H1870,BPA,17,66
H1870_1255,H1870,PTR,16.75,67
H1870_1256,H1870,PGL,17.75,69.75
H1870_1257,H1870,ABA,12.5,68
H1870_1258,H1870,PGL,12.75,68.75
H1870_1259,H1870,ABA,12.5,69.25
H1870_126,H1870,PBA,54.75,0.5
H1870_1260,H1870,PTR,11,69
H1870_1261,H1870,PTR,10,64
H1870_1262,H1870,PTR,11.25,65
H1870_1263,H1870,PTR,11.5,65
H1870_1264,H1870,PTR,12.25,64.75
H1870_1265,H1870,PGL,14.75,64.5
H1870_1266,H1870,PGL,13.75,66
H1870_1267,H1870,PGL,15,66
H1870_1268,H1870,PTR,19,60.5
H1870_1269,H1870,PGL,22.25,63.5
H1870_127,H1870,BPA,50.5,7
H1870_1270,H1870,PTR,23.75,67
H1870_1271,H1870,PGL,22.5,69.5
H1870_1272,H1870,BPA,26.75,66.25
H1870_1273,H1870,PMA,28.5,65.75
H1870_1274,H1870,PMA,28.5,66
H1870_1275,H1870,PGL,26.25,64.75
H1870_1276,H1870,PGL,28.5,69
H1870_1277,H1870,ABA,26.5,61.75
H1870_1278,H1870,ABA,27.25,60.75
H1870_1279,H1870,ABA,27.75,67.75
H1870_128,H1870,ABA,50,3
H1870_1280,H1870,ABA,28.75,66.25
H1870_1281,H1870,ABA,29,65.5
H1870_1282,H1870,PGL,39,69
H1870_1283,H1870,PBA,36.75,68
H1870_1284,H1870,PGL,35.75,68
H1870_1285,H1870,PGL,35.75,66
H1870_1286,H1870,PGL,34.25,68.75
H1870_1287,H1870,BPA,33.5,68
H1870_1288,H1870,PGL,32.25,64
H1870_1289,H1870,PMA,36.25,63
H1870_129,H1870,PTR,53,1.5
H1870_1290,H1870,PMA,37.5,63
H1870_1291,H1870,PGL,31.25,67.5
H1870_1292,H1870,ABA,31.5,68.5
H1870_1293,H1870,PMA,38.75,67.25
H1870_1294,H1870,ABA,30.5,64.5
H1870_1295,H1870,ABA,31,65
H1870_1296,H1870,ABA,31.25,61.5
H1870_1297,H1870,ABA,34,62.25
H1870_1298,H1870,ABA,37.25,68.75
H1870_1299,H1870,PMA,42.25,65
H1870_13,H1870,ABA,0,2.5
H1870_130,H1870,PTR,53.5,8
H1870_1300,H1870,PMA,40.5,63.25
H1870_1301,H1870,PMA,48.25,63.75
H1870_1302,H1870,PMA,46,68.5
H1870_1303,H1870,PGL,41.25,64.75
H1870_1304,H1870,PMA,42,64.75
H1870_1305,H1870,ABA,42.5,64
H1870_1306,H1870,ABA,42.5,65.5
H1870_1307,H1870,ABA,46.25,69.25
H1870_1308,H1870,ABA,46.75,69
H1870_1309,H1870,ABA,49,65.25
H1870_131,H1870,BPA,56,5
H1870_1310,H1870,PGL,59.25,60
H1870_1311,H1870,PMA,57.5,61.25
H1870_1312,H1870,BPA,56.5,62.5
H1870_1313,H1870,PGL,53.25,62.5
H1870_1314,H1870,PBA,52,63.75
H1870_1315,H1870,PGL,54.5,67.25
H1870_1316,H1870,ABA,52.5,69
H1870_1317,H1870,PGL,57.75,66
H1870_1318,H1870,ABA,54,69.25
H1870_1319,H1870,PGL,52.25,69.75
H1870_132,H1870,PTR,65,0.75
H1870_1320,H1870,ABA,59.25,64
H1870_1321,H1870,ABA,50.75,63.5
H1870_1322,H1870,ABA,56.25,61.5
H1870_1323,H1870,PMA,57.75,61.25
H1870_1324,H1870,ABA,57.75,63.5
H1870_1325,H1870,ABA,58.5,68
H1870_1326,H1870,PGL,60,66
H1870_1327,H1870,PMA,60.25,60
H1870_1328,H1870,PMA,64.75,61.5
H1870_1329,H1870,PGL,69.45,62.75
H1870_133,H1870,BPA,69,0.75
H1870_1330,H1870,ABA,65.75,66.25
H1870_1331,H1870,BPA,65.75,67
H1870_1332,H1870,BPA,66,67
H1870_1333,H1870,BPA,61.5,67
H1870_1334,H1870,ABA,60.75,65.75
H1870_1335,H1870,ABA,62.25,67
H1870_1336,H1870,ABA,66,66.25
H1870_1337,H1870,ABA,68.75,61
H1870_1338,H1870,PGL,74.5,69.25
H1870_1339,H1870,PGL,75.75,68.25
H1870_134,H1870,ABA,68.5,2
H1870_1340,H1870,PGL,72.5,68.25
H1870_1341,H1870,BPA,78.5,68.25
H1870_1342,H1870,BPA,79,68.75
H1870_1343,H1870,PGL,78,60.5
H1870_1344,H1870,ABA,76.25,62
H1870_1345,H1870,ABA,70.25,64.75
H1870_1346,H1870,ABA,72.25,69.25
H1870_1347,H1870,ABA,72.75,63.75
H1870_1348,H1870,ABA,75.75,60.75
H1870_1349,H1870,ABA,76,68
H1870_135,H1870,BPA,69,9.5
H1870_1350,H1870,ABA,77.5,61.75
H1870_1351,H1870,ABA,78.25,65.25
H1870_1352,H1870,ABA,79.25,64.5
H1870_1353,H1870,ABA,81,67.25
H1870_1354,H1870,BPA,83.25,69.75
H1870_1355,H1870,BPA,83.75,69
H1870_1356,H1870,BPA,84,69
H1870_1357,H1870,BPA,84.25,69.5
H1870_1358,H1870,ABA,84.75,68.75
H1870_1359,H1870,PTR,85.75,69.5
H1870_136,H1870,BPA,66,9
H1870_1360,H1870,PGL,86.25,69.5
H1870_1361,H1870,PTR,88.75,69.25
H1870_1362,H1870,PTR,89.5,68.5
H1870_1363,H1870,PTR,85,66.5
H1870_1364,H1870,PMA,82,66.25
H1870_1365,H1870,PTR,81.25,64.5
H1870_1366,H1870,PTR,82.25,63.5
H1870_1367,H1870,PGL,82.25,63
H1870_1368,H1870,PTR,89,61.25
H1870_1369,H1870,PTR,88.75,62.75
H1870_137,H1870,PGL,66.25,9.75
H1870_1370,H1870,PTR,88.75,65.25
H1870_1371,H1870,PTR,87.75,65.5
H1870_1372,H1870,PTR,85.75,64.5
H1870_1373,H1870,PTR,83,61.5
H1870_1374,H1870,PTR,84.75,61
H1870_1375,H1870,PMA,86,62
H1870_1376,H1870,PMA,84,60
H1870_1377,H1870,ABA,80,62
H1870_1378,H1870,ABA,80.5,63
H1870_1379,H1870,PMA,82,64.75
H1870_138,H1870,BPA,64,2
H1870_1380,H1870,BPA,83,69.75
H1870_1381,H1870,ABA,87,62.75
H1870_1382,H1870,ABA,88,65.75
H1870_1383,H1870,PTR,99.75,64
H1870_1384,H1870,PBA,96.25,62
H1870_1385,H1870,ABA,96,64
H1870_1386,H1870,PGL,95,64.25
H1870_1387,H1870,PTR,95,65
H1870_1388,H1870,PTR,95.25,69.75
H1870_1389,H1870,ABA,90.25,69.75
H1870_139,H1870,PTR,61,8.5
H1870_1390,H1870,BPA,92,68
H1870_1391,H1870,ABA,91.5,64
H1870_1392,H1870,ABA,93,61.25
H1870_1393,H1870,ABA,93.5,68
H1870_1394,H1870,ABA,95.5,69.25
H1870_1395,H1870,ABA,97,61.75
H1870_1396,H1870,ABA,97,68
H1870_1397,H1870,ABA,99,61
H1870_1398,H1870,ABA,100,64.25
H1870_1399,H1870,PTR,9.75,70
H1870_14,H1870,PGL,0.25,1.75
H1870_140,H1870,BPA,64,2.25
H1870_1400,H1870,BPA,1.75,79.25
H1870_1401,H1870,PMA,0,79
H1870_1402,H1870,PTR,0,77.5
H1870_1403,H1870,PTR,0.75,76.25
H1870_1404,H1870,PTR,0.5,74
H1870_1405,H1870,PGL,3.25,73.5
H1870_1406,H1870,PTR,3.75,74.75
H1870_1407,H1870,PTR,4,78
H1870_1408,H1870,PTR,8.25,77
H1870_1409,H1870,BPA,9.75,76
H1870_141,H1870,BPA,64.25,2
H1870_1410,H1870,BPA,9.5,75.5
H1870_1411,H1870,ABA,8.75,74.25
H1870_1412,H1870,PTR,8.25,74.75
H1870_1413,H1870,PMA,7.25,74.25
H1870_1414,H1870,BPA,7.75,73.25
H1870_1415,H1870,PTR,6.25,76
H1870_1416,H1870,PTR,7.25,71
H1870_1417,H1870,ABA,5.25,71
H1870_1418,H1870,PGL,4.5,70.5
H1870_1419,H1870,PTR,2.5,70
H1870_142,H1870,BPA,64.5,2.25
H1870_1420,H1870,ABA,0.75,71
H1870_1421,H1870,BPA,14.5,70.25
H1870_1422,H1870,PTR,14,71.25
H1870_1423,H1870,PGL,13,71.25
