"plot_id","stem_id","species_id","x","y","year","dbh","status_id"
"H1760","H1760_1150","TOC",58,68,2004,10.8,"AS"
"H1760","H1760_1150","TOC",58,68,2011,12,"AS"
"H1760","H1760_1150","TOC",58,68,2018,13.2,"AS"
"H1760","H1760_1151","TOC",57,68.75,1994,18,"AS"
"H1760","H1760_1151","TOC",57,68.75,2004,21.8,"AS"
"H1760","H1760_1151","TOC",57,68.75,2011,23.8,"AS"
"H1760","H1760_1151","TOC",57,68.75,2018,25.2,"AL"
"H1760","H1760_1152","TOC",56,60.25,1994,22,"AS"
"H1760","H1760_1152","TOC",56,60.25,2004,28.6,"AS"
"H1760","H1760_1152","TOC",56,60.25,2011,31.5,"AS"
"H1760","H1760_1152","TOC",56,60.25,2018,33.4,"AS"
"H1760","H1760_1153","BPA",54.5,61.25,1994,5,"AS"
"H1760","H1760_1153","BPA",54.5,61.25,2004,8.7,"AS"
"H1760","H1760_1153","BPA",54.5,61.25,2011,13.1,"AS"
"H1760","H1760_1153","BPA",54.5,61.25,2018,15.7,"AS"
"H1760","H1760_1154","BPA",51.75,63,1994,6.5,"AS"
"H1760","H1760_1154","BPA",51.75,63,2004,9.8,"AS"
"H1760","H1760_1154","BPA",51.75,63,2011,13.1,"AS"
"H1760","H1760_1154","BPA",51.75,63,2018,17.6,"AS"
"H1760","H1760_1155","ASP",52,68,2011,5.7,"AS"
"H1760","H1760_1155","ASP",52,68,2018,6.3,"DS"
"H1760","H1760_1156","ASP",52,68.5,2011,6.3,"AS"
"H1760","H1760_1156","ASP",52,68.5,2018,6.5,"DF"
"H1760","H1760_1157","ABA",51.25,64.75,1994,15.4,"DS"
"H1760","H1760_1157","ABA",51.25,64.75,2004,NA,"DF"
"H1760","H1760_1158","ABA",52.5,68.5,1994,18.5,"DS"
"H1760","H1760_1158","ABA",52.5,68.5,2004,NA,"DF"
"H1760","H1760_1159","ABA",52.75,62.5,1994,14,"DS"
"H1760","H1760_1159","ABA",52.75,62.5,2004,NA,"DF"
"H1760","H1760_116","ABA",65.5,2.5,1994,10.1,"DS"
"H1760","H1760_116","ABA",65.5,2.5,2004,NA,"DF"
"H1760","H1760_1160","ABA",54,63.25,1994,19.6,"DS"
"H1760","H1760_1160","ABA",54,63.25,2004,NA,"DF"
"H1760","H1760_1161","ABA",54,64.25,1994,22,"DS"
"H1760","H1760_1161","ABA",54,64.25,2004,NA,"DF"
"H1760","H1760_1162","ABA",57,60.75,1994,7.3,"DS"
"H1760","H1760_1162","ABA",57,60.75,2004,NA,"DF"
"H1760","H1760_1163","ABA",59.5,69,1994,11.1,"DS"
"H1760","H1760_1163","ABA",59.5,69,2004,NA,"DF"
"H1760","H1760_1164","ASP",68.15,68.55,2018,6.4,"AS"
"H1760","H1760_1165","ASP",67.57,64.37,2018,5.9,"AS"
"H1760","H1760_1166","ASP",66.21,63.11,2018,6,"AL"
"H1760","H1760_1167","ASP",65.05,70,2018,5.2,"AS"
"H1760","H1760_1168","TOC",60.75,63,1994,35.1,"AS"
"H1760","H1760_1168","TOC",60.75,63,2004,36.6,"AS"
"H1760","H1760_1168","TOC",60.75,63,2011,39.2,"AS"
"H1760","H1760_1168","TOC",60.75,63,2018,39.5,"AS"
"H1760","H1760_1169","TOC",60.5,66,1994,36,"AS"
"H1760","H1760_1169","TOC",60.5,66,2004,39.6,"AS"
"H1760","H1760_1169","TOC",60.5,66,2011,42.1,"AS"
"H1760","H1760_1169","TOC",60.5,66,2018,44.7,"AS"
"H1760","H1760_117","ABA",66.25,8,1994,19.7,"DS"
"H1760","H1760_117","ABA",66.25,8,2004,NA,"DF"
"H1760","H1760_1170","TOC",61,68.25,1994,15.1,"AS"
"H1760","H1760_1170","TOC",61,68.25,2004,17.8,"AS"
"H1760","H1760_1170","TOC",61,68.25,2011,19.7,"AS"
"H1760","H1760_1170","TOC",61,68.25,2018,21,"AS"
"H1760","H1760_1171","TOC",68.75,69.5,1994,38.1,"AS"
"H1760","H1760_1171","TOC",68.75,69.5,2004,39.7,"AS"
"H1760","H1760_1171","TOC",68.75,69.5,2011,40.6,"AS"
"H1760","H1760_1171","TOC",68.75,69.5,2018,40.4,"AS"
"H1760","H1760_1172","ASP",62.5,64.5,2011,6.2,"AS"
"H1760","H1760_1172","ASP",62.5,64.5,2018,6.2,"AS"
"H1760","H1760_1173","ASP",62.5,64.25,2011,6.8,"AS"
"H1760","H1760_1173","ASP",62.5,64.25,2018,7.4,"AS"
"H1760","H1760_1174","ASP",65,65,2011,7,"AS"
"H1760","H1760_1174","ASP",65,65,2018,7.9,"AS"
"H1760","H1760_1175","ASP",66.5,63,2011,6.5,"AS"
"H1760","H1760_1175","ASP",66.5,63,2018,7,"AS"
"H1760","H1760_1176","ABA",61.75,67,1994,13.6,"DS"
"H1760","H1760_1176","ABA",61.75,67,2004,NA,"DF"
"H1760","H1760_1177","ABA",63,64,1994,24.5,"DS"
"H1760","H1760_1177","ABA",63,64,2004,NA,"DF"
"H1760","H1760_1178","ABA",64,64.5,1994,19.7,"DS"
"H1760","H1760_1178","ABA",64,64.5,2004,NA,"DF"
"H1760","H1760_1179","ABA",65.5,65,1994,20.5,"DS"
"H1760","H1760_1179","ABA",65.5,65,2004,NA,"DF"
"H1760","H1760_118","ABA",68.5,1.75,1994,20,"DS"
"H1760","H1760_118","ABA",68.5,1.75,2004,NA,"DF"
"H1760","H1760_1180","ABA",66.25,60.25,1994,12.5,"DS"
"H1760","H1760_1180","ABA",66.25,60.25,2004,NA,"DF"
"H1760","H1760_1181","ABA",69.5,68.75,1994,21.5,"DS"
"H1760","H1760_1181","ABA",69.5,68.75,2004,NA,"DF"
"H1760","H1760_1182","ASP",79.03,67.59,2018,6.5,"AS"
"H1760","H1760_1183","ASP",80,69.44,2018,5.2,"AS"
"H1760","H1760_1184","ASP",72.08,62.43,2018,5.7,"AS"
"H1760","H1760_1185","ASP",80,66.13,2018,5.8,"AS"
"H1760","H1760_1186","TOC",70.25,65.5,1994,36,"AS"
"H1760","H1760_1186","TOC",70.25,65.5,2004,39.2,"AS"
"H1760","H1760_1186","TOC",70.25,65.5,2011,41.6,"AS"
"H1760","H1760_1186","TOC",70.25,65.5,2018,43.7,"AS"
"H1760","H1760_1187","TOC",70.25,64.5,1994,20.8,"AS"
"H1760","H1760_1187","TOC",70.25,64.5,2004,21.7,"AS"
"H1760","H1760_1187","TOC",70.25,64.5,2011,22.7,"AS"
"H1760","H1760_1187","TOC",70.25,64.5,2018,22.5,"AS"
"H1760","H1760_1188","TOC",73.25,64.5,1994,20.5,"AS"
"H1760","H1760_1188","TOC",73.25,64.5,2004,22.3,"AS"
"H1760","H1760_1188","TOC",73.25,64.5,2011,21.8,"AS"
"H1760","H1760_1188","TOC",73.25,64.5,2018,22.4,"AS"
"H1760","H1760_1189","TOC",74.5,61.25,1994,36,"AS"
"H1760","H1760_1189","TOC",74.5,61.25,2004,39.2,"AS"
"H1760","H1760_1189","TOC",74.5,61.25,2011,43.4,"AS"
"H1760","H1760_1189","TOC",74.5,61.25,2018,43.9,"AS"
"H1760","H1760_119","ABA",69,8,1994,6.7,"DS"
"H1760","H1760_119","ABA",69,8,2004,NA,"DF"
"H1760","H1760_1190","TOC",78.75,62,1994,24.2,"AS"
"H1760","H1760_1190","TOC",78.75,62,2004,26.5,"AS"
"H1760","H1760_1190","TOC",78.75,62,2011,26.5,"AS"
"H1760","H1760_1190","TOC",78.75,62,2018,27.7,"AS"
"H1760","H1760_1191","TOC",75.25,65.75,1994,24.6,"AS"
"H1760","H1760_1191","TOC",75.25,65.75,2004,27,"AS"
"H1760","H1760_1191","TOC",75.25,65.75,2011,28.5,"AS"
"H1760","H1760_1191","TOC",75.25,65.75,2018,30.7,"AS"
"H1760","H1760_1192","TOC",76,66.5,1994,34.5,"AS"
"H1760","H1760_1192","TOC",76,66.5,2004,36.9,"AS"
"H1760","H1760_1192","TOC",76,66.5,2011,38.3,"AS"
"H1760","H1760_1192","TOC",76,66.5,2018,40,"AS"
"H1760","H1760_1193","ASP",74.5,60,2011,5.9,"AS"
"H1760","H1760_1193","ASP",74.5,60,2018,6.2,"AS"
"H1760","H1760_1194","ASP",71,60.25,2011,6,"AS"
"H1760","H1760_1194","ASP",71,60.25,2018,6.4,"AS"
"H1760","H1760_1195","ASP",77,69,2011,5.4,"AS"
"H1760","H1760_1195","ASP",77,69,2018,5.5,"AS"
"H1760","H1760_1196","ABA",70.5,68.25,1994,7.2,"DS"
"H1760","H1760_1196","ABA",70.5,68.25,2004,NA,"DF"
"H1760","H1760_1197","ABA",72.25,68.5,1994,18.5,"DS"
"H1760","H1760_1197","ABA",72.25,68.5,2004,NA,"DF"
"H1760","H1760_1198","ABA",75,65.5,1994,21.1,"DS"
"H1760","H1760_1198","ABA",75,65.5,2004,NA,"DF"
"H1760","H1760_1199","ABA",75.25,68.75,1994,21,"DS"
"H1760","H1760_1199","ABA",75.25,68.75,2004,NA,"DF"
"H1760","H1760_12","TOC",18,4.25,1994,25,"AS"
"H1760","H1760_12","TOC",18,4.25,2004,25.4,"DS"
"H1760","H1760_12","TOC",18,4.25,2011,25.2,"DS"
"H1760","H1760_12","TOC",18,4.25,2018,25,"DS"
"H1760","H1760_120","TOC",61.25,5,1994,14.6,"DS"
"H1760","H1760_120","TOC",61.25,5,2004,NA,"DF"
"H1760","H1760_1200","ABA",75.5,66.75,1994,8.4,"DS"
"H1760","H1760_1200","ABA",75.5,66.75,2004,NA,"DF"
"H1760","H1760_1201","ABA",76,62.5,1994,16.9,"DS"
"H1760","H1760_1201","ABA",76,62.5,2004,NA,"DF"
"H1760","H1760_1202","ABA",79.75,67.5,1994,14.9,"DS"
"H1760","H1760_1202","ABA",79.75,67.5,2004,NA,"DF"
"H1760","H1760_1203","ABA",79.75,69,1994,22,"DS"
"H1760","H1760_1203","ABA",79.75,69,2004,NA,"DF"
"H1760","H1760_1204","TOC",80.5,60.5,1994,40,"AS"
"H1760","H1760_1204","TOC",80.5,60.5,2004,41.4,"AS"
"H1760","H1760_1204","TOC",80.5,60.5,2011,43.8,"AS"
"H1760","H1760_1204","TOC",80.5,60.5,2018,48.6,"AL"
"H1760","H1760_1205","TOC",81,63.5,1994,32.9,"AS"
"H1760","H1760_1205","TOC",81,63.5,2004,34.2,"AS"
"H1760","H1760_1205","TOC",81,63.5,2011,37.3,"AS"
"H1760","H1760_1205","TOC",81,63.5,2018,37.9,"AS"
"H1760","H1760_1206","TOC",81.75,65,1994,28.5,"AS"
"H1760","H1760_1206","TOC",81.75,65,2004,30.3,"AS"
"H1760","H1760_1206","TOC",81.75,65,2011,32.6,"AS"
"H1760","H1760_1206","TOC",81.75,65,2018,30.9,"AS"
"H1760","H1760_1207","TOC",81.5,68,1994,7.5,"AS"
"H1760","H1760_1207","TOC",81.5,68,2004,8.8,"AS"
"H1760","H1760_1207","TOC",81.5,68,2011,9.9,"AS"
"H1760","H1760_1207","TOC",81.5,68,2018,10.5,"AS"
"H1760","H1760_1208","TOC",80,68.5,1994,22.4,"AS"
"H1760","H1760_1208","TOC",80,68.5,2004,23.6,"AS"
"H1760","H1760_1208","TOC",80,68.5,2011,25.3,"AS"
"H1760","H1760_1208","TOC",80,68.5,2018,11.5,"AS"
"H1760","H1760_1209","BPA",85,65,1994,15.2,"AS"
"H1760","H1760_1209","BPA",85,65,2004,16.1,"AS"
"H1760","H1760_1209","BPA",85,65,2011,18.7,"AS"
"H1760","H1760_1209","BPA",85,65,2018,193,"AS"
"H1760","H1760_121","PTR",75.18,1.62,2018,10.4,"AS"
"H1760","H1760_1210","TOC",85.25,66,1994,32.5,"AS"
"H1760","H1760_1210","TOC",85.25,66,2004,35.1,"AS"
"H1760","H1760_1210","TOC",85.25,66,2011,38.5,"AS"
"H1760","H1760_1210","TOC",85.25,66,2018,39.5,"AS"
"H1760","H1760_1211","TOC",86.75,69,1994,41.3,"AS"
"H1760","H1760_1211","TOC",86.75,69,2004,42.6,"AS"
"H1760","H1760_1211","TOC",86.75,69,2011,43.5,"AL"
"H1760","H1760_1211","TOC",86.75,69,2018,37,"AL"
"H1760","H1760_1212","TOC",89.25,69,1994,20.5,"AS"
"H1760","H1760_1212","TOC",89.25,69,2004,22.9,"AS"
"H1760","H1760_1212","TOC",89.25,69,2011,25.3,"AS"
"H1760","H1760_1212","TOC",89.25,69,2018,27.1,"AS"
"H1760","H1760_1213","TOC",89,64.25,1994,31,"AS"
"H1760","H1760_1213","TOC",89,64.25,2004,31,"AS"
"H1760","H1760_1213","TOC",89,64.25,2011,33.8,"AS"
"H1760","H1760_1213","TOC",89,64.25,2018,32.7,"AS"
"H1760","H1760_1214","ABA",86.5,63,2011,6.3,"AS"
"H1760","H1760_1214","ABA",86.5,63,2018,8.2,"AS"
"H1760","H1760_1215","ABA",89,60.25,2011,5.5,"AS"
"H1760","H1760_1215","ABA",89,60.25,2018,6.8,"AS"
"H1760","H1760_1216","ASP",82.5,68,2011,5.7,"AS"
"H1760","H1760_1216","ASP",82.5,68,2018,6.4,"AS"
"H1760","H1760_1217","ASP",84.5,69.75,2011,7.3,"AS"
"H1760","H1760_1217","ASP",84.5,69.75,2018,8.4,"AS"
"H1760","H1760_1218","ABA",81.25,65.25,1994,8.5,"DS"
"H1760","H1760_1218","ABA",81.25,65.25,2004,NA,"DF"
"H1760","H1760_1219","ABA",83.25,62.25,1994,16,"DS"
"H1760","H1760_1219","ABA",83.25,62.25,2004,NA,"DF"
"H1760","H1760_122","ABA",75.35,2.05,2018,5,"AF"
"H1760","H1760_1220","ABA",83.5,66.75,1994,19.4,"DS"
"H1760","H1760_1220","ABA",83.5,66.75,2004,NA,"DF"
"H1760","H1760_1221","ABA",85.25,68.25,1994,6.3,"DS"
"H1760","H1760_1221","ABA",85.25,68.25,2004,NA,"DF"
"H1760","H1760_1222","ABA",85.75,69.5,1994,15.7,"DS"
"H1760","H1760_1222","ABA",85.75,69.5,2004,NA,"DF"
"H1760","H1760_1223","ABA",86.75,63.75,1994,15.2,"DS"
"H1760","H1760_1223","ABA",86.75,63.75,2004,NA,"DF"
"H1760","H1760_1224","ABA",88.5,67.5,1994,12.2,"DS"
"H1760","H1760_1224","ABA",88.5,67.5,2004,NA,"DF"
"H1760","H1760_1225","TOC",85.25,62,1994,22.7,"DS"
"H1760","H1760_1225","TOC",85.25,62,2004,NA,"DF"
"H1760","H1760_1226","ASP",97.99,66.43,2018,6,"AL"
"H1760","H1760_1227","ASP",96.65,62.69,2018,5.4,"AS"
"H1760","H1760_1228","ASP",99.34,62.37,2018,5,"AS"
"H1760","H1760_1229","ASP",93.37,67.49,2018,6.5,"AS"
"H1760","H1760_123","ABA",77.6,0.82,2018,6,"AS"
"H1760","H1760_1230","ABA",93.6,65.98,2018,5.5,"AS"
"H1760","H1760_1231","TOC",91,64.75,1994,24,"AS"
"H1760","H1760_1231","TOC",91,64.75,2004,24,"AS"
"H1760","H1760_1231","TOC",91,64.75,2011,24.3,"AL"
"H1760","H1760_1231","TOC",91,64.75,2018,24.1,"AL"
"H1760","H1760_1232","BPA",90.25,67,1994,39.5,"AS"
"H1760","H1760_1232","BPA",90.25,67,2004,38.7,"AS"
"H1760","H1760_1232","BPA",90.25,67,2011,38.7,"DS"
"H1760","H1760_1232","BPA",90.25,67,2018,39.5,"DF"
"H1760","H1760_1233","TOC",90.75,69.75,1994,15.7,"AS"
"H1760","H1760_1233","TOC",90.75,69.75,2004,17.2,"AS"
"H1760","H1760_1233","TOC",90.75,69.75,2011,19.2,"AS"
"H1760","H1760_1233","TOC",90.75,69.75,2018,19.3,"AL"
"H1760","H1760_1234","TOC",92.5,64,1994,43.4,"AS"
"H1760","H1760_1234","TOC",92.5,64,2004,44.6,"AS"
"H1760","H1760_1234","TOC",92.5,64,2011,47.4,"AS"
"H1760","H1760_1234","TOC",92.5,64,2018,51.3,"AS"
"H1760","H1760_1235","TOC",97.75,68.5,1994,12.5,"AS"
"H1760","H1760_1235","TOC",97.75,68.5,2004,15.7,"AS"
"H1760","H1760_1235","TOC",97.75,68.5,2011,18.7,"AS"
"H1760","H1760_1235","TOC",97.75,68.5,2018,22.1,"AS"
"H1760","H1760_1236","ASP",97,60,2011,7.4,"AS"
"H1760","H1760_1236","ASP",97,60,2018,7.9,"AL"
"H1760","H1760_1237","ASP",100,65,2011,8.9,"AS"
"H1760","H1760_1237","ASP",100,65,2018,9,"AS"
"H1760","H1760_1238","TOC",88.5,64.5,2011,5,"AS"
"H1760","H1760_1238","TOC",88.5,64.5,2018,5.4,"AS"
"H1760","H1760_1239","TOC",95,63,2011,15.5,"DS"
"H1760","H1760_1239","TOC",95,63,2018,14.7,"DF"
"H1760","H1760_124","TOC",72.75,7.5,1994,50,"AS"
"H1760","H1760_124","TOC",72.75,7.5,2004,50.2,"AS"
"H1760","H1760_124","TOC",72.75,7.5,2011,56.1,"AS"
"H1760","H1760_124","TOC",72.75,7.5,2018,58.6,"AS"
"H1760","H1760_1240","ABA",90.5,64,1994,16.2,"DS"
"H1760","H1760_1240","ABA",90.5,64,2004,NA,"DF"
"H1760","H1760_1241","ABA",90.75,66.5,1994,6.1,"DS"
"H1760","H1760_1241","ABA",90.75,66.5,2004,NA,"DF"
"H1760","H1760_1242","ABA",91.25,62.5,1994,14.4,"DS"
"H1760","H1760_1242","ABA",91.25,62.5,2004,NA,"DF"
"H1760","H1760_1243","ABA",94.25,69.5,1994,10.6,"DS"
"H1760","H1760_1243","ABA",94.25,69.5,2004,NA,"DF"
"H1760","H1760_1244","ABA",96,60.75,1994,20.2,"DS"
"H1760","H1760_1244","ABA",96,60.75,2004,NA,"DF"
"H1760","H1760_1245","ABA",97,61.5,1994,16,"DS"
"H1760","H1760_1245","ABA",97,61.5,2004,NA,"DF"
"H1760","H1760_1246","TOC",95,62,1994,15.7,"DS"
"H1760","H1760_1246","TOC",95,62,2004,NA,"DF"
"H1760","H1760_1247","TOC",95,68.5,1994,13.2,"DS"
"H1760","H1760_1247","TOC",95,68.5,2004,NA,"DF"
"H1760","H1760_1248","ASP",7.16,73.23,2018,5.4,"AS"
"H1760","H1760_1249","TOC",10,76,1994,22.6,"AS"
"H1760","H1760_1249","TOC",10,76,2004,24.3,"AS"
"H1760","H1760_1249","TOC",10,76,2011,25.3,"AS"
"H1760","H1760_1249","TOC",10,76,2018,26.5,"AS"
"H1760","H1760_125","TOC",78.5,9,1994,7.7,"AS"
"H1760","H1760_125","TOC",78.5,9,2004,9.7,"AS"
"H1760","H1760_125","TOC",78.5,9,2011,10.7,"AS"
"H1760","H1760_125","TOC",78.5,9,2018,11.8,"AS"
"H1760","H1760_1250","TOC",2.5,71.5,1994,5.8,"AS"
"H1760","H1760_1250","TOC",2.5,71.5,2004,7.2,"AS"
"H1760","H1760_1250","TOC",2.5,71.5,2011,8.2,"AS"
"H1760","H1760_1250","TOC",2.5,71.5,2018,9.3,"AS"
"H1760","H1760_1251","BPA",4,79.75,1994,47,"AS"
"H1760","H1760_1251","BPA",4,79.75,2004,45,"AS"
"H1760","H1760_1251","BPA",4,79.75,2011,46.5,"AS"
"H1760","H1760_1251","BPA",4,79.75,2018,47.5,"DS"
"H1760","H1760_1252","TOC",5.25,79,1994,34,"AS"
"H1760","H1760_1252","TOC",5.25,79,2004,33.4,"DL"
"H1760","H1760_1252","TOC",5.25,79,2011,33,"DS"
"H1760","H1760_1252","TOC",5.25,79,2018,22.3,"DS"
"H1760","H1760_1253","ABA",5,78,1994,7,"AS"
"H1760","H1760_1253","ABA",5,78,2004,9.2,"AS"
"H1760","H1760_1253","ABA",5,78,2011,11.9,"AS"
"H1760","H1760_1253","ABA",5,78,2018,14.8,"AS"
"H1760","H1760_1254","ABA",5.75,79.5,1994,8.4,"AS"
"H1760","H1760_1254","ABA",5.75,79.5,2004,9.7,"AL"
"H1760","H1760_1254","ABA",5.75,79.5,2011,11.4,"AL"
"H1760","H1760_1254","ABA",5.75,79.5,2018,12.5,"DS"
"H1760","H1760_1255","ABA",6.75,71.25,1994,5,"AS"
"H1760","H1760_1255","ABA",6.75,71.25,2004,5.4,"AS"
"H1760","H1760_1255","ABA",6.75,71.25,2011,5.7,"AS"
"H1760","H1760_1255","ABA",6.75,71.25,2018,5.9,"AS"
"H1760","H1760_1256","ABA",7,76.5,1994,8.2,"AS"
"H1760","H1760_1256","ABA",7,76.5,2004,8.2,"DS"
"H1760","H1760_1256","ABA",7,76.5,2011,8,"DS"
"H1760","H1760_1256","ABA",7,76.5,2018,7.8,"DF"
"H1760","H1760_1257","ABA",2.5,75.5,2011,NA,"DS"
"H1760","H1760_1257","ABA",2.5,75.5,2018,15,"DF"
"H1760","H1760_1258","ABA",0.25,72.75,1994,5.8,"DS"
"H1760","H1760_1258","ABA",0.25,72.75,2004,NA,"DF"
"H1760","H1760_1259","ABA",0.5,72.75,1994,7.1,"DS"
"H1760","H1760_1259","ABA",0.5,72.75,2004,NA,"DF"
"H1760","H1760_126","TOC",76,6.5,1994,32,"AS"
"H1760","H1760_126","TOC",76,6.5,2004,35,"AS"
"H1760","H1760_126","TOC",76,6.5,2011,36.4,"AS"
"H1760","H1760_126","TOC",76,6.5,2018,38.6,"AS"
"H1760","H1760_1260","ABA",2.5,75,1994,16.8,"DS"
"H1760","H1760_1260","ABA",2.5,75,2004,NA,"DF"
"H1760","H1760_1261","ABA",3,73,1994,11,"DS"
"H1760","H1760_1261","ABA",3,73,2004,NA,"DF"
"H1760","H1760_1262","ABA",3.25,72.5,1994,7,"DS"
"H1760","H1760_1262","ABA",3.25,72.5,2004,NA,"DF"
"H1760","H1760_1263","ABA",3.5,71,1994,20.6,"DS"
"H1760","H1760_1263","ABA",3.5,71,2004,NA,"DF"
"H1760","H1760_1264","ABA",4.5,74,1994,6.2,"DS"
"H1760","H1760_1264","ABA",4.5,74,2004,NA,"DF"
"H1760","H1760_1265","ABA",8,79.75,1994,7.6,"DS"
"H1760","H1760_1265","ABA",8,79.75,2004,NA,"DF"
"H1760","H1760_1266","ABA",8.5,78.75,1994,5.3,"DS"
"H1760","H1760_1266","ABA",8.5,78.75,2004,NA,"DF"
"H1760","H1760_1267","TOC",1,70.75,1994,10.1,"DS"
"H1760","H1760_1267","TOC",1,70.75,2004,NA,"DF"
"H1760","H1760_1268","ABA",18.43,76,2018,7.2,"AS"
"H1760","H1760_1269","BPA",16.75,71,1994,22.3,"AS"
"H1760","H1760_1269","BPA",16.75,71,2004,21.3,"DS"
"H1760","H1760_1269","BPA",16.75,71,2011,21.9,"DS"
"H1760","H1760_1269","BPA",16.75,71,2018,24,"DF"
"H1760","H1760_127","TOC",76,3,1994,20.8,"AS"
"H1760","H1760_127","TOC",76,3,2004,22.3,"AS"
"H1760","H1760_127","TOC",76,3,2011,23.7,"AS"
"H1760","H1760_127","TOC",76,3,2018,25.3,"AS"
"H1760","H1760_1270","TOC",12,74,1994,34.3,"AS"
"H1760","H1760_1270","TOC",12,74,2004,38.4,"AS"
"H1760","H1760_1270","TOC",12,74,2011,39.3,"AS"
"H1760","H1760_1270","TOC",12,74,2018,42.3,"AS"
"H1760","H1760_1271","BPA",12,76.25,1994,47,"AS"
"H1760","H1760_1271","BPA",12,76.25,2004,47.9,"AS"
"H1760","H1760_1271","BPA",12,76.25,2011,47.9,"AS"
"H1760","H1760_1271","BPA",12,76.25,2018,48.3,"AS"
"H1760","H1760_1272","TOC",10.25,76.75,1994,30.6,"AS"
"H1760","H1760_1272","TOC",10.25,76.75,2004,30.9,"AS"
"H1760","H1760_1272","TOC",10.25,76.75,2011,31.9,"AS"
"H1760","H1760_1272","TOC",10.25,76.75,2018,33.3,"AS"
"H1760","H1760_1273","TOC",15,70.5,1994,30.3,"AS"
"H1760","H1760_1273","TOC",15,70.5,2004,32.3,"AS"
"H1760","H1760_1273","TOC",15,70.5,2011,33.9,"AS"
"H1760","H1760_1273","TOC",15,70.5,2018,36.9,"AS"
"H1760","H1760_1274","PTR",18.25,79.75,1994,39,"AS"
"H1760","H1760_1274","PTR",18.25,79.75,2004,45.1,"AS"
"H1760","H1760_1274","PTR",18.25,79.75,2011,51.7,"AS"
"H1760","H1760_1274","PTR",18.25,79.75,2018,58,"AS"
"H1760","H1760_1275","TOC",19,73,1994,22.9,"AS"
"H1760","H1760_1275","TOC",19,73,2004,26,"AS"
"H1760","H1760_1275","TOC",19,73,2011,26.5,"AS"
"H1760","H1760_1275","TOC",19,73,2018,37.5,"AS"
"H1760","H1760_1276","ABA",10.25,76,1994,10.8,"DS"
"H1760","H1760_1276","ABA",10.25,76,2004,NA,"DF"
"H1760","H1760_1277","ABA",10.5,75,1994,7.2,"DS"
"H1760","H1760_1277","ABA",10.5,75,2004,NA,"DF"
"H1760","H1760_1278","ABA",16,75.5,1994,10.7,"DS"
"H1760","H1760_1278","ABA",16,75.5,2004,NA,"DF"
"H1760","H1760_1279","ABA",16.5,72,1994,6.7,"DS"
"H1760","H1760_1279","ABA",16.5,72,2004,NA,"DF"
"H1760","H1760_128","ASP",71,1.5,2011,7.4,"AS"
"H1760","H1760_128","ASP",71,1.5,2018,7.1,"DS"
"H1760","H1760_1280","ABA",17,74,1994,14.7,"DS"
"H1760","H1760_1280","ABA",17,74,2004,NA,"DF"
"H1760","H1760_1281","ABA",17.75,70.25,1994,15.6,"DS"
"H1760","H1760_1281","ABA",17.75,70.25,2004,NA,"DF"
"H1760","H1760_1282","ABA",17.75,73,1994,6.1,"DS"
"H1760","H1760_1282","ABA",17.75,73,2004,NA,"DF"
"H1760","H1760_1283","ABA",18.5,75,1994,22.5,"DS"
"H1760","H1760_1283","ABA",18.5,75,2004,NA,"DF"
"H1760","H1760_1284","ABA",18.5,77.25,1994,9,"DS"
"H1760","H1760_1284","ABA",18.5,77.25,2004,NA,"DF"
"H1760","H1760_1285","ABA",19.25,79,1994,5.3,"DS"
"H1760","H1760_1285","ABA",19.25,79,2004,NA,"DF"
"H1760","H1760_1286","ABA",19.5,78.25,1994,9,"DS"
"H1760","H1760_1286","ABA",19.5,78.25,2004,NA,"DF"
"H1760","H1760_1287","ABA",19.5,78.75,1994,9.3,"DS"
"H1760","H1760_1287","ABA",19.5,78.75,2004,NA,"DF"
"H1760","H1760_1288","TOC",22.14,79.17,2018,5.3,"AS"
"H1760","H1760_1289","ABA",22.94,76.46,2018,5.2,"AS"
"H1760","H1760_129","ABA",74,2.5,2011,5.6,"AS"
"H1760","H1760_129","ABA",74,2.5,2018,7.1,"AS"
"H1760","H1760_1290","TOC",22,71.75,1994,32.6,"AS"
"H1760","H1760_1290","TOC",22,71.75,2004,35.5,"AS"
"H1760","H1760_1290","TOC",22,71.75,2011,37,"AS"
"H1760","H1760_1290","TOC",22,71.75,2018,37.5,"AS"
"H1760","H1760_1291","BPA",22,73,1994,38.2,"AS"
"H1760","H1760_1291","BPA",22,73,2004,41.3,"DS"
"H1760","H1760_1291","BPA",22,73,2011,NA,"DF"
"H1760","H1760_1292","TOC",24,73.5,1994,34.1,"AS"
"H1760","H1760_1292","TOC",24,73.5,2004,37.3,"AS"
"H1760","H1760_1292","TOC",24,73.5,2011,37.9,"AS"
"H1760","H1760_1292","TOC",24,73.5,2018,40.2,"AS"
"H1760","H1760_1293","BPA",29,71,1994,18.8,"AS"
"H1760","H1760_1293","BPA",29,71,2004,20,"AS"
"H1760","H1760_1293","BPA",29,71,2011,20,"AS"
"H1760","H1760_1293","BPA",29,71,2018,138.3,"DF"
"H1760","H1760_1294","TOC",29.75,74,1994,37.2,"AS"
"H1760","H1760_1294","TOC",29.75,74,2004,39.8,"AS"
"H1760","H1760_1294","TOC",29.75,74,2011,40.4,"AS"
"H1760","H1760_1294","TOC",29.75,74,2018,43.1,"AS"
"H1760","H1760_1295","ABA",23.25,71.5,1994,11.8,"DS"
